Service Fee Income,,,,,,,,,,,
"Executive Retirement Plans, LLC TPA(508420) ",,,,,,,,,,,
10/1/2023 - 9/30/2025,,,,,,,,,,,
,,,,,,,,,,,
Contract ID,Sub ID,Company Name,Asset Basis Point ,Asset Value ,Asset Based Fee,Deposit Basis Point ,Deposit Amount ,Deposit Based Fee ,Current Monthly 3Total Fee ,1 Year to Date fee ,"1,2Cumulative to Date Fee"
932293,00019,Burnco USA LLC,5,"18,045,951.92",751.91,0,0.00,0.00,751.91,0.00,751.91
932293,00020,Southern Cross Group USA LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00021,"Carrco Painting Contractors, Inc.",5,"1,490,249.91",62.09,0,0.00,0.00,62.09,0.00,62.09
932293,00022,"Novel Builders, LLC",5,"1,294,909.55",53.95,0,0.00,0.00,53.95,0.00,53.95
932293,00023,"Everest Group, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00024,"George/McKenna Electrical Contractors, Inc.",5,11.60,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00025,"TEPCOGLASS, LLC",5,"1,224,440.72",51.02,0,0.00,0.00,51.02,0.00,51.02
932293,00026,"Striland Construction, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00027,"PCL Insurance Agency, Inc.  dba PCL Contract Bonding Agency",5,"347,996.97",14.50,0,0.00,0.00,14.50,0.00,14.50
932293,00028,"Sedalco, Inc.",5,"8,476,003.76",353.17,0,0.00,0.00,353.17,0.00,353.17
932293,00029,"Rone Engineering Services, LTD",5,10.73,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00030,"Prism Electric, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00031,"Roti, Inc.",5,"2,797,838.50",116.58,0,0.00,0.00,116.58,0.00,116.58
932293,00032,"Electrical Talent, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00033,"Polk Mechanical Company, LLC",5,0.68,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00035,"Momentum Mechanical, Inc.",5,"758,229.03",31.59,0,0.00,0.00,31.59,0.00,31.59
932293,00036,"Sun Drywall, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00037,"Mogul Insurance Agency, LLC",5,"141,093.82",5.88,0,0.00,0.00,5.88,0.00,5.88
932293,00038,"TEXO ABC-AGC, Inc.",5,"1,745,464.47",72.73,0,0.00,0.00,72.73,0.00,72.73
932293,00039,Burleson Electric Inc.,5,"107,107.58",4.46,0,0.00,0.00,4.46,0.00,4.46
932293,00040,"Talley-Riggins Construction Group, LLC",5,"2,157,556.36",89.90,0,0.00,0.00,89.90,0.00,89.90
932293,00041,"Rudick Construction Group, Inc.",5,"957,947.60",39.91,0,0.00,0.00,39.91,0.00,39.91
932293,00042,AnchorBuilt Inc.,5,"199,414.88",8.31,0,0.00,0.00,8.31,0.00,8.31
932293,00043,NTO Commercial,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00044,"Prism Electric, Inc.",5,"15,014,134.94",625.59,0,0.00,0.00,625.59,0.00,625.59
932293,00045,"Bosworth Steel Erectors, LLC",5,"852,866.67",35.54,0,0.00,0.00,35.54,0.00,35.54
932293,00046,"Associated Builders and Contractors, Inc.- Greater Houston Chapter",5,"1,028,247.34",42.84,0,0.00,0.00,42.84,0.00,42.84
932293,00047,"Tietsort, LLC",5,"2,102.40",0.09,0,0.00,0.00,0.09,0.00,0.09
932293,00048,1 Stone Solutions LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00049,"Legacy Contractors, LLC",5,"65,014.81",2.71,0,0.00,0.00,2.71,0.00,2.71
932293,00050,SMR Construction,5,"250,208.45",10.43,0,0.00,0.00,10.43,0.00,10.43
932293,00051,"Talent Corporation, LLC",5,"353,902.00",14.75,0,0.00,0.00,14.75,0.00,14.75
932293,00052,"Ensley Benitez Law, PC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00053,Geosyntek Holdings,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00054,"JRB Engineering, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00055,"GB Construction Group, LLC",5,"123,089.53",5.13,0,0.00,0.00,5.13,0.00,5.13
932293,00056,Abstract Construction Co.,5,"948,825.43",39.53,0,"12,879.80",0.00,39.53,0.00,39.53
932293,00057,Woodhaus Inc.,5,"82,667.23",3.44,0,"16,694.58",0.00,3.44,0.00,3.44
932293,00058,Mountain Mover Facades,5,"293,898.85",12.25,0,"6,648.32",0.00,12.25,0.00,12.25
932293,00060,Rothberg Shurtleff Dang PLLC,5,"28,767.77",1.20,0,"5,532.00",0.00,1.20,0.00,1.20
932293,00061,"G.P. Cooper Industries, Inc. dba Cooper General Contractors",5,"946,132.71",39.42,0,"25,757.58",0.00,39.42,0.00,39.42
932293,00000,"TEXO ABC/AGC, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00001,"TEXO ABC/AGC, Inc.",5,219.51,0.01,0,0.00,0.00,0.01,0.00,0.02
932293,00002,"Azteca Enterprises, Inc.",5,"3,736,807.67",155.70,0,0.00,0.00,155.70,0.00,307.43
932293,00003,"Drywall Interiors, LP",5,"984,149.58",41.01,0,0.00,0.00,41.01,0.00,81.30
932293,00004,"Griffith Davison, P.C.",5,"5,894,980.76",245.62,0,0.00,0.00,245.62,0.00,484.75
932293,00005,"C. D. Henderson Construction Group, LLC",5,"698,111.12",29.09,0,0.00,0.00,29.09,0.00,57.80
932293,00007,"Southwest Construction Services, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00008,Rama Enterprises LLC,5,"140,413.16",5.85,0,0.00,0.00,5.85,0.00,11.60
932293,00009,Abstract Construction Co.,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00010,"Steele & Freeman, Inc.",5,"3,637,435.08",151.56,0,0.00,0.00,151.56,0.00,299.34
932293,00011,"Electrical Distributors, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00012,"Lasco Acoustics and Drywall, Inc.",5,"7,734,858.39",322.29,0,0.00,0.00,322.29,0.00,637.30
932293,00013,"Highland Builders, Inc.",5,"1,834,898.30",76.45,0,0.00,0.00,76.45,0.00,151.43
932293,00015,"RPM xConstruction, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00016,"Manning Concrete, Inc.",5,"972,443.17",40.52,0,0.00,0.00,40.52,0.00,80.50
932293,00017,Pecos Construction LLC,5,"1,052,187.01",43.84,0,0.00,0.00,43.84,0.00,87.07
932293,00018,"JMEG, LLC",5,"26,641,233.98","1,110.05",0,0.00,0.00,"1,110.05",0.00,"2,215.44"
932293,00019,Burnco USA LLC,5,"18,371,636.06",765.48,0,0.00,0.00,765.48,0.00,"1,517.39"
932293,00020,Southern Cross Group USA LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00021,"Carrco Painting Contractors, Inc.",5,"1,543,134.34",64.30,0,0.00,0.00,64.30,0.00,126.39
932293,00022,"Novel Builders, LLC",5,"1,339,673.27",55.82,0,0.00,0.00,55.82,0.00,109.77
932293,00023,"Everest Group, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00024,"George/McKenna Electrical Contractors, Inc.",5,11.85,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00025,"TEPCOGLASS, LLC",5,"829,306.16",34.55,0,0.00,0.00,34.55,0.00,85.57
932293,00026,"Striland Construction, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00027,"PCL Insurance Agency, Inc.  dba PCL Contract Bonding Agency",5,"356,680.53",14.86,0,0.00,0.00,14.86,0.00,29.36
932293,00028,"Sedalco, Inc.",5,"8,452,719.94",352.20,0,0.00,0.00,352.20,0.00,705.37
932293,00029,"Rone Engineering Services, LTD",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00030,"Prism Electric, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00031,"Roti, Inc.",5,"2,834,335.65",118.10,0,0.00,0.00,118.10,0.00,234.68
932293,00032,"Electrical Talent, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00033,"Polk Mechanical Company, LLC",5,0.70,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00035,"Momentum Mechanical, Inc.",5,"776,512.79",32.35,0,0.00,0.00,32.35,0.00,63.94
932293,00036,"Sun Drywall, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00037,"Mogul Insurance Agency, LLC",5,"143,705.41",5.99,0,0.00,0.00,5.99,0.00,11.87
932293,00038,"TEXO ABC-AGC, Inc.",5,"1,766,883.89",73.62,0,0.00,0.00,73.62,0.00,146.35
932293,00039,Burleson Electric Inc.,5,"108,957.61",4.54,0,0.00,0.00,4.54,0.00,9.00
932293,00040,"Talley-Riggins Construction Group, LLC",5,"2,194,009.94",91.42,0,0.00,0.00,91.42,0.00,181.32
932293,00041,"Rudick Construction Group, Inc.",5,"1,021,253.86",42.55,0,0.00,0.00,42.55,0.00,82.46
932293,00042,AnchorBuilt Inc.,5,"202,739.21",8.45,0,0.00,0.00,8.45,0.00,16.76
932293,00043,NTO Commercial,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00044,"Prism Electric, Inc.",5,"15,452,586.35",643.86,0,0.00,0.00,643.86,0.00,"1,269.45"
932293,00045,"Bosworth Steel Erectors, LLC",5,"884,878.17",36.87,0,0.00,0.00,36.87,0.00,72.41
932293,00046,"Associated Builders and Contractors, Inc.- Greater Houston Chapter",5,"1,011,661.64",42.15,0,0.00,0.00,42.15,0.00,84.99
932293,00047,"Tietsort, LLC",5,"2,145.38",0.09,0,0.00,0.00,0.09,0.00,0.18
932293,00048,1 Stone Solutions LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00049,"Legacy Contractors, LLC",5,"66,800.42",2.78,0,0.00,0.00,2.78,0.00,5.49
932293,00050,SMR Construction,5,"258,248.58",10.76,0,0.00,0.00,10.76,0.00,21.19
932293,00051,"Talent Corporation, LLC",5,"366,475.93",15.27,0,0.00,0.00,15.27,0.00,30.02
932293,00052,"Ensley Benitez Law, PC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00053,Geosyntek Holdings,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00054,"JRB Engineering, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00055,"GB Construction Group, LLC",5,"123,985.99",5.17,0,0.00,0.00,5.17,0.00,10.30
932293,00056,Abstract Construction Co.,5,"979,915.36",40.83,0,"16,669.24",0.00,40.83,0.00,80.36
932293,00057,Woodhaus Inc.,5,"97,473.87",4.06,0,"15,737.02",0.00,4.06,0.00,7.50
932293,00058,Mountain Mover Facades,5,"305,186.22",12.72,0,"8,079.62",0.00,12.72,0.00,24.97
932293,00060,Rothberg Shurtleff Dang PLLC,5,"35,135.33",1.46,0,"5,782.00",0.00,1.46,0.00,2.66
932293,00061,"G.P. Cooper Industries, Inc. dba Cooper General Contractors",5,"1,416,830.45",59.03,0,"455,392.30",0.00,59.03,0.00,98.45
932293,00000,"TEXO ABC/AGC, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00001,"TEXO ABC/AGC, Inc.",5,217.60,0.01,0,0.00,0.00,0.01,0.00,0.03
932293,00002,"Azteca Enterprises, Inc.",5,"3,825,551.36",159.40,0,0.00,0.00,159.40,0.00,466.83
932293,00003,"Drywall Interiors, LP",5,"1,005,008.84",41.88,0,0.00,0.00,41.88,0.00,123.18
932293,00004,"Griffith Davison, P.C.",5,"6,038,761.82",251.62,0,0.00,0.00,251.62,0.00,736.37
932293,00005,"C. D. Henderson Construction Group, LLC",5,"705,433.45",29.39,0,0.00,0.00,29.39,0.00,87.19
932293,00007,"Southwest Construction Services, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00008,Rama Enterprises LLC,5,"136,668.04",5.69,0,0.00,0.00,5.69,0.00,17.29
932293,00009,Abstract Construction Co.,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00010,"Steele & Freeman, Inc.",5,"3,617,027.58",150.71,0,0.00,0.00,150.71,0.00,450.05
932293,00011,"Electrical Distributors, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00012,"Lasco Acoustics and Drywall, Inc.",5,"7,935,419.43",330.64,0,0.00,0.00,330.64,0.00,967.94
932293,00013,"Highland Builders, Inc.",5,"1,843,860.19",76.83,0,0.00,0.00,76.83,0.00,228.26
932293,00015,"RPM xConstruction, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00016,"Manning Concrete, Inc.",5,"1,000,503.46",41.69,0,0.00,0.00,41.69,0.00,122.19
932293,00017,Pecos Construction LLC,5,"1,066,428.18",44.43,0,0.00,0.00,44.43,0.00,131.50
932293,00018,"JMEG, LLC",5,"27,103,750.13","1,129.32",0,0.00,0.00,"1,129.32",0.00,"3,344.76"
932293,00019,Burnco USA LLC,5,"18,784,635.56",782.69,0,0.00,0.00,782.69,0.00,"2,300.08"
932293,00020,Southern Cross Group USA LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00021,"Carrco Painting Contractors, Inc.",5,"1,583,443.40",65.98,0,0.00,0.00,65.98,0.00,192.37
932293,00022,"Novel Builders, LLC",5,"1,378,566.68",57.44,0,0.00,0.00,57.44,0.00,167.21
932293,00023,"Everest Group, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00024,"George/McKenna Electrical Contractors, Inc.",5,11.68,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00025,"TEPCOGLASS, LLC",5,"752,917.85",31.37,0,0.00,0.00,31.37,0.00,116.94
932293,00026,"Striland Construction, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00027,"PCL Insurance Agency, Inc.  dba PCL Contract Bonding Agency",5,"364,579.46",15.19,0,0.00,0.00,15.19,0.00,44.55
932293,00028,"Sedalco, Inc.",5,"8,598,727.91",358.28,0,0.00,0.00,358.28,0.00,"1,063.65"
932293,00029,"Rone Engineering Services, LTD",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00030,"Prism Electric, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00031,"Roti, Inc.",5,"2,642,372.33",110.10,0,0.00,0.00,110.10,0.00,344.78
932293,00032,"Electrical Talent, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00033,"Polk Mechanical Company, LLC",5,0.73,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00035,"Momentum Mechanical, Inc.",5,"796,440.37",33.19,0,0.00,0.00,33.19,0.00,97.13
932293,00036,"Sun Drywall, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00037,"Mogul Insurance Agency, LLC",5,"147,376.91",6.14,0,0.00,0.00,6.14,0.00,18.01
932293,00038,"TEXO ABC-AGC, Inc.",5,"1,801,587.87",75.07,0,0.00,0.00,75.07,0.00,221.42
932293,00039,Burleson Electric Inc.,5,"110,959.61",4.62,0,0.00,0.00,4.62,0.00,13.62
932293,00040,"Talley-Riggins Construction Group, LLC",5,"2,262,123.60",94.26,0,0.00,0.00,94.26,0.00,275.58
932293,00041,"Rudick Construction Group, Inc.",5,"1,062,827.79",44.28,0,0.00,0.00,44.28,0.00,126.74
932293,00042,AnchorBuilt Inc.,5,"206,548.48",8.61,0,0.00,0.00,8.61,0.00,25.37
932293,00043,NTO Commercial,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00044,"Prism Electric, Inc.",5,"15,832,868.49",659.70,0,0.00,0.00,659.70,0.00,"1,929.15"
932293,00045,"Bosworth Steel Erectors, LLC",5,"920,802.01",38.37,0,0.00,0.00,38.37,0.00,110.78
932293,00046,"Associated Builders and Contractors, Inc.- Greater Houston Chapter",5,"1,035,486.97",43.15,0,0.00,0.00,43.15,0.00,128.14
932293,00047,"Tietsort, LLC",5,"2,139.12",0.09,0,0.00,0.00,0.09,0.00,0.27
932293,00048,1 Stone Solutions LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00049,"Legacy Contractors, LLC",5,"69,016.64",2.88,0,0.00,0.00,2.88,0.00,8.37
932293,00050,SMR Construction,5,"267,543.80",11.15,0,0.00,0.00,11.15,0.00,32.34
932293,00051,"Talent Corporation, LLC",5,"389,051.70",16.21,0,0.00,0.00,16.21,0.00,46.23
932293,00052,"Ensley Benitez Law, PC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00053,Geosyntek Holdings,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00054,"JRB Engineering, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00055,"GB Construction Group, LLC",5,"108,206.38",4.51,0,0.00,0.00,4.51,0.00,14.81
932293,00056,Abstract Construction Co.,5,"1,016,244.12",42.34,0,"12,092.52",0.00,42.34,0.00,122.70
932293,00057,Woodhaus Inc.,5,"114,352.36",4.76,0,"14,564.21",0.00,4.76,0.00,12.26
932293,00058,Mountain Mover Facades,5,"319,133.62",13.30,0,"6,258.26",0.00,13.30,0.00,38.27
932293,00060,Rothberg Shurtleff Dang PLLC,5,"41,526.40",1.73,0,"5,532.00",0.00,1.73,0.00,4.39
932293,00061,"G.P. Cooper Industries, Inc. dba Cooper General Contractors",5,"1,448,073.61",60.34,0,"6,071.89",0.00,60.34,0.00,158.79
932293,00000,"TEXO ABC/AGC, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00001,"TEXO ABC/AGC, Inc.",5,192.57,0.01,0,0.00,0.00,0.01,0.00,0.04
932293,00002,"Azteca Enterprises, Inc.",5,"3,827,681.11",159.49,0,0.00,0.00,159.49,0.00,626.32
932293,00003,"Drywall Interiors, LP",5,"1,009,739.03",42.07,0,0.00,0.00,42.07,0.00,165.25
932293,00004,"Griffith Davison, P.C.",5,"6,068,880.04",252.87,0,0.00,0.00,252.87,0.00,989.24
932293,00005,"C. D. Henderson Construction Group, LLC",5,"700,815.27",29.20,0,0.00,0.00,29.20,0.00,116.39
932293,00007,"Southwest Construction Services, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00008,Rama Enterprises LLC,5,"135,561.69",5.65,0,0.00,0.00,5.65,0.00,22.94
932293,00009,Abstract Construction Co.,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00010,"Steele & Freeman, Inc.",5,"3,616,504.95",150.69,0,0.00,0.00,150.69,0.00,600.74
932293,00011,"Electrical Distributors, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00012,"Lasco Acoustics and Drywall, Inc.",5,"7,909,410.13",329.56,0,0.00,0.00,329.56,0.00,"1,297.50"
932293,00013,"Highland Builders, Inc.",5,"1,829,020.11",76.21,0,0.00,0.00,76.21,0.00,304.47
932293,00015,"RPM xConstruction, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00016,"Manning Concrete, Inc.",5,"1,010,364.81",42.10,0,0.00,0.00,42.10,0.00,164.29
932293,00017,Pecos Construction LLC,5,"1,065,017.95",44.38,0,0.00,0.00,44.38,0.00,175.88
932293,00018,"JMEG, LLC",5,"27,022,360.99","1,125.93",0,0.00,0.00,"1,125.93",0.00,"4,470.69"
932293,00019,Burnco USA LLC,5,"18,827,207.23",784.47,0,0.00,0.00,784.47,0.00,"3,084.55"
932293,00020,Southern Cross Group USA LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00021,"Carrco Painting Contractors, Inc.",5,"1,569,488.73",65.40,0,0.00,0.00,65.40,0.00,257.77
932293,00022,"Novel Builders, LLC",5,"1,388,457.98",57.85,0,0.00,0.00,57.85,0.00,225.06
932293,00023,"Everest Group, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00024,"George/McKenna Electrical Contractors, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00025,"TEPCOGLASS, LLC",5,"658,582.95",27.44,0,0.00,0.00,27.44,0.00,144.38
932293,00026,"Striland Construction, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00027,"PCL Insurance Agency, Inc.  dba PCL Contract Bonding Agency",5,"365,915.99",15.25,0,0.00,0.00,15.25,0.00,59.80
932293,00028,"Sedalco, Inc.",5,"8,091,232.69",337.13,0,0.00,0.00,337.13,0.00,"1,400.78"
932293,00029,"Rone Engineering Services, LTD",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00030,"Prism Electric, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00031,"Roti, Inc.",5,"1,758,411.04",73.27,0,0.00,0.00,73.27,0.00,418.05
932293,00032,"Electrical Talent, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00033,"Polk Mechanical Company, LLC",5,0.74,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00035,"Momentum Mechanical, Inc.",5,"798,859.09",33.29,0,0.00,0.00,33.29,0.00,130.42
932293,00036,"Sun Drywall, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00037,"Mogul Insurance Agency, LLC",5,"146,651.13",6.11,0,0.00,0.00,6.11,0.00,24.12
932293,00038,"TEXO ABC-AGC, Inc.",5,"1,807,760.20",75.32,0,0.00,0.00,75.32,0.00,296.74
932293,00039,Burleson Electric Inc.,5,"110,065.08",4.59,0,0.00,0.00,4.59,0.00,18.21
932293,00040,"Talley-Riggins Construction Group, LLC",5,"2,300,758.81",95.86,0,0.00,0.00,95.86,0.00,371.44
932293,00041,"Rudick Construction Group, Inc.",5,"1,093,220.85",45.55,0,0.00,0.00,45.55,0.00,172.29
932293,00042,AnchorBuilt Inc.,5,"218,778.01",9.12,0,0.00,0.00,9.12,0.00,34.49
932293,00043,NTO Commercial,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00044,"Prism Electric, Inc.",5,"15,974,401.48",665.60,0,0.00,0.00,665.60,0.00,"2,594.75"
932293,00045,"Bosworth Steel Erectors, LLC",5,"1,013,989.17",42.25,0,0.00,0.00,42.25,0.00,153.03
932293,00046,"Associated Builders and Contractors, Inc.- Greater Houston Chapter",5,"1,023,978.99",42.67,0,0.00,0.00,42.67,0.00,170.81
932293,00047,"Tietsort, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.27
932293,00048,1 Stone Solutions LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00049,"Legacy Contractors, LLC",5,"69,156.92",2.88,0,0.00,0.00,2.88,0.00,11.25
932293,00050,SMR Construction,5,"274,341.73",11.43,0,0.00,0.00,11.43,0.00,43.77
932293,00051,"Talent Corporation, LLC",5,"403,994.98",16.83,0,0.00,0.00,16.83,0.00,63.06
932293,00052,"Ensley Benitez Law, PC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00053,Geosyntek Holdings,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00054,"JRB Engineering, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00055,"GB Construction Group, LLC",5,"96,986.74",4.04,0,0.00,0.00,4.04,0.00,18.85
932293,00056,Abstract Construction Co.,5,"1,032,554.93",43.02,0,"21,883.69",0.00,43.02,0.00,165.72
932293,00057,Woodhaus Inc.,5,"132,834.21",5.53,0,"18,833.94",0.00,5.53,0.00,17.79
932293,00058,Mountain Mover Facades,5,"325,050.36",13.54,0,"8,194.90",0.00,13.54,0.00,51.81
932293,00060,Rothberg Shurtleff Dang PLLC,5,"46,711.68",1.95,0,"5,532.00",0.00,1.95,0.00,6.34
932293,00061,"G.P. Cooper Industries, Inc. dba Cooper General Contractors",5,"1,441,264.31",60.05,0,"7,487.47",0.00,60.05,0.00,218.84
932293,00063,"Keeland and Company Painting, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00000,"TEXO ABC/AGC, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00001,"TEXO ABC/AGC, Inc.",5,192.87,0.01,0,0.00,0.00,0.01,0.00,0.05
932293,00002,"Azteca Enterprises, Inc.",5,"3,940,057.43",164.17,0,0.00,0.00,164.17,0.00,790.49
932293,00003,"Drywall Interiors, LP",5,"1,038,720.70",43.28,0,0.00,0.00,43.28,0.00,208.53
932293,00004,"Griffith Davison, P.C.",5,"6,230,806.00",259.62,0,0.00,0.00,259.62,0.00,"1,248.86"
932293,00005,"C. D. Henderson Construction Group, LLC",5,"708,592.72",29.52,0,0.00,0.00,29.52,0.00,145.91
932293,00007,"Southwest Construction Services, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00008,Rama Enterprises LLC,5,"138,522.65",5.77,0,0.00,0.00,5.77,0.00,28.71
932293,00009,Abstract Construction Co.,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00010,"Steele & Freeman, Inc.",5,"3,692,779.46",153.87,0,0.00,0.00,153.87,0.00,754.61
932293,00011,"Electrical Distributors, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00012,"Lasco Acoustics and Drywall, Inc.",5,"8,089,368.99",337.06,0,0.00,0.00,337.06,0.00,"1,634.56"
932293,00013,"Highland Builders, Inc.",5,"1,873,161.31",78.05,0,0.00,0.00,78.05,0.00,382.52
932293,00015,"RPM xConstruction, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00016,"Manning Concrete, Inc.",5,"1,054,497.19",43.94,0,0.00,0.00,43.94,0.00,208.23
932293,00017,Pecos Construction LLC,5,"1,086,497.95",45.27,0,0.00,0.00,45.27,0.00,221.15
932293,00018,"JMEG, LLC",5,"27,758,449.43","1,156.60",0,0.00,0.00,"1,156.60",0.00,"5,627.29"
932293,00019,Burnco USA LLC,5,"18,589,600.80",774.57,0,0.00,0.00,774.57,0.00,"3,859.12"
932293,00020,Southern Cross Group USA LLC,5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00021,"Carrco Painting Contractors, Inc.",5,"1,608,211.43",67.01,0,0.00,0.00,67.01,0.00,324.78
932293,00022,"Novel Builders, LLC",5,"1,437,897.82",59.91,0,0.00,0.00,59.91,0.00,284.97
932293,00023,"Everest Group, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00024,"George/McKenna Electrical Contractors, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00025,"TEPCOGLASS, LLC",5,0.00,0.00,0,0.00,0.00,0.00,0.00,144.38
932293,00026,"Striland Construction, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00027,"PCL Insurance Agency, Inc.  dba PCL Contract Bonding Agency",5,"375,331.54",15.64,0,0.00,0.00,15.64,0.00,75.44
932293,00028,"Sedalco, Inc.",5,"8,320,908.44",346.70,0,0.00,0.00,346.70,0.00,"1,747.48"
932293,00029,"Rone Engineering Services, LTD",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00030,"Prism Electric, Inc.",5,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00
932293,00031,"Roti, Inc.",5,0.06,0.00,0,0.00,0.00,0.00,0.00,418.05
